Unicode,Char
U+54ED,哭
U+7570,異
U+66E9,曩
U+7562,畢
U+7ADF,竟
U+5BF8,寸
U+6EF4,滴
U+4EAC,京
U+5B85,宅
U+95C8,闈
U+665D,晝
U+7720,眠
U+871C,蜜
U+5C4D,屍
U+832B,茫
U+9044,遄
U+4E18,丘
U+5EB6,庶
U+5C55,展
U+4E82,亂
U+69B2,榲
U+FA04,宅
U+65F1,旱
U+708E,炎
U+9177,酷
U+7F6E,置
U+8001,老
U+6666,晦
U+707D,災
U+8D64,赤
U+5617,嘗
U+7530,田
U+820D,舍
U+6230,戰
U+5283,劃
U+6C83,沃
U+6E9D,溝
U+80A1,股
U+6FD5,濕
U+8DE8,跨
U+95D5,闕
U+5F14,弔
U+5606,嘆
U+9BE4,鯤
U+67D3,染
U+9A5A,驚
U+99FF,駿
U+5BFA,寺
U+98DC,飜
U+5EAB,庫
U+907F,避
U+9A45,驅
U+99B3,馳
U+6EFF,滿
U+8139,脹
U+6DFA,淺
U+5F7C,彼
U+84BC,蒼
U+5DF7,巷
U+80E5,胥
U+9A37,騷
U+5C51,屑
U+570B,國
U+5B88,守
U+8B7D,譽
U+611A,愚
U+6C11,民
U+6367,捧
U+7C83,粃
U+7CE0,糠
U+7A37,稷
U+812B,脫
U+8ECD,軍
U+9700,需
U+98E2,飢
U+8AD6,論
U+52C5,勅
U+8907,複
U+5F69,彩
U+7009,瀉
U+80F8,胸
U+8179,腹
U+50F5,僵
U+4EC6,仆
U+6F38,漸
U+8FEB,迫
U+505C,停
U+6C5F,江
U+5546,商
U+8239,船
U+7D1C,紜
U+756A,番
U+9B27,鬧
U+5E45,幅
U+8FE8,迨
U+7A05,稅
U+6B62,止
U+95A4,閤
U+81E5,臥
U+91D1,金
U+9036,逶
U+5E9C,府
U+90B8,邸
U+5947,奇
U+76F4,直
U+7E23,縣
U+68A7,梧
U+82DF,苟
U+59A8,妨
U+699C,榜
U+6ECB,滋
U+9055,違
U+9082,邂
U+9005,逅
U+663B,昻
U+5AC2,嫂
U+7965,祥
U+7B75,筵
U+64A4,撤
U+7587,疇
U+9EC3,黃
U+5B9C,宜
U+7A1F,稟
U+656C,敬
U+81D8,臘
U+7565,略
U+6897,梗
U+69E9,槩
U+58A8,墨
U+5141,允
U+6E5B,湛
U+F95C,樂
U+9D1F,鴟
U+8086,肆
U+6566,敦
U+93E4,鏤
U+6B9E,殞
U+88DC,補
U+6297,抗
U+9854,顔
U+6073,恳
U+9050,遐
U+6BAB,殫
U+679A,枚
U+64E7,擧
U+6222,戢
U+7F9E,羞
U+63AA,措
U+756B,畫
U+5469,呩
U+5CB8,岸
U+8996,視
U+8CBF,貿
U+5805,堅
U+5EE3,廣
U+8CB7,買
U+5BC2,寂
U+F9DA,栗
U+8CBD,貽
U+89BA,覺
U+966A,陪
U+82B1,花
U+F9EA,離
U+6696,暖
U+8F4D,轍
U+4FC2,係
U+6D2A,洪
U+5CB3,岳
U+7B04,笄
U+8CA7,貧
U+53AD,厭
U+6CDB,泛
U+8A16,訖
U+540D,名
U+9B41,魁
U+6377,捷
U+6F6D,潭
U+4E26,並
U+8F61,轡
U+8E30,踰
U+5DBA,嶺
U+7F77,罷
U+5F92,徒
U+8CBB,費
U+58FD,壽
U+9149,酉
U+6D94,涔
U+9264,鉤
U+767B,登
U+4E4D,乍
U+88CF,裏
U+819D,膝
U+5168,全
U+5713,圓
U+F9E4,理
U+6060,恠
U+7259,牙
U+9830,頰
U+66AF,暯
U+853D,蔽
U+5076,偶
U+7591,疑
U+7834,破
U+6D89,涉
U+89BD,覽
U+707E,灾
U+53E3,口
U+7A49,穉
U+7B11,笑
U+5764,坤
U+8A17,託
U+7C73,米
U+5347,升
U+6214,戔
U+5169,兩
U+93E1,鏡
U+9769,革
U+6CBB,治
U+766E,癮
U+75B9,疹
U+6734,朴
U+F9B2,零
U+7389,玉
U+6DE8,淨
U+516D,六
U+96A8,隨
U+5055,偕
U+4F8B,例
U+4E9B,些
U+9B23,鬣
U+5EDF,廟
U+5238,券
U+8EF8,軸
U+4FFE,俾
U+65FA,旺
U+994B,饋
U+5999,妙
U+9589,閉
U+50BE,傾
U+6684,暄
U+7FD4,翔
U+6ADB,櫛
U+865E,虞
U+5E72,干
U+50EE,僮
U+6583,斃
U+7627,瘧
U+9B3C,鬼
U+6101,愁
U+5510,唐
U+4E86,了
U+531D,匝
U+4EC1,仁
U+552F,唯
U+F95D,諾
U+619A,憚
U+6A19,標
U+62B1,抱
U+9664,除
U+4F08,伈
U+4FD4,俔
U+64D4,擔
U+95A3,閣
U+629B,抛
U+8F29,輩
U+807D,聽
U+5118,儘
U+52C9,勉
U+5957,套
U+7553,畓
U+58FB,壻
U+6674,晴
U+74E6,瓦
U+8D8A,越
U+677F,板
U+6728,木
U+6750,材
U+91AC,醬
U+6D77,海
U+9B5A,魚
U+72A2,犢
U+4E6D,乭
U+724C,牌
U+6284,抄
U+F92B,狼
U+8C9D,貝
U+5468,周
U+65A4,斤
U+901F,速
U+5761,坡
U+63A8,推
U+6349,捉
U+F9C4,龍
U+80B1,肱
U+9ED1,黑
U+5857,塗
U+5FCC,忌
U+5C5B,屛
U+6557,敗
U+6821,校
U+5B98,官
U+805A,聚
U+F941,論
U+4FD7,俗
U+7F8E,美
U+8B1B,講
U+4E58,乘
U+9A55,驕
U+55AA,喪
U+5E81,庁
U+7682,皂
U+83EB,菫
U+520A,刊
U+5370,印
U+7B46,筆
U+67C4,柄
U+677E,松
U+50E7,僧
U+67D0,某
U+6885,梅
U+7523,産
U+7D66,給
U+5CA9,岩
U+F9B4,領
U+5DFE,巾
U+79FB,移
U+74E2,瓢
U+8E72,蹲
U+6064,恤
U+96A3,隣
U+633E,挾
U+5BD3,寓
U+7A14,稔
U+5146,兆
U+51B7,冷
U+7658,癘
U+4EA1,亡
U+6D66,浦
U+9075,遵
U+9F0E,鼎
U+67E9,柩
U+5224,判
U+6D19,洙
U+6CEE,泮
U+58C1,壁
U+5410,吐
U+666C,晬
U+7537,男
U+6197,憗
U+F95F,寧
U+F9DE,吏
U+5175,兵
U+9293,銓
U+9594,閔
U+5B58,存
U+85A6,薦
U+7AA0,窠
U+60E1,惡
U+8584,薄
U+70AF,炯
U+4F4D,位
U+F9CA,流
U+914D,配
U+653E,放
U+6551,救
U+6756,杖
U+7AC4,竄
U+8B2B,謫
U+7AE3,竣
U+F97E,量
U+5005,倅
U+6A21,模
U+7A98,窘
U+675F,束
U+7DB1,綱
U+898F,規
U+9F4A,齊
U+5B87,宇
U+6797,林
U+85EA,藪
U+690D,植
U+9ED9,黙
U+7981,禁
U+914C,酌
U+5078,偸
U+9699,隙
U+7C21,簡
U+6247,扇
U+7384,玄
U+7B0F,笏
U+73A9,玩
U+98DF,食
U+7BE4,篤
U+9650,限
U+F92A,浪
U+865B,虛
U+8AD2,諒
U+6C99,沙
U+7684,的
U+5BB3,害
U+864E,虎
U+614E,慎
U+518A,冊
U+6DF3,淳
U+7A7A,空
U+7CAE,粮
U+6E21,渡
U+3833,㠳
U+8513,蔓
U+4EC4,仄
U+75AB,疫
U+8C4A,豊
U+9952,饒
U+8CB8,貸
U+6F20,漠
U+576A,坪
U+6548,效
U+8003,考
U+8F13,輓
U+8A5E,詞
U+8993,覓
U+7B87,箇
U+5E79,幹
U+52D9,務
U+F9A2,廉
U+7AE5,童
U+7881,碁
U+5C40,局
U+9B2A,鬪
U+5915,夕
U+6775,杵
U+58BB,墻
U+5BE2,寢
U+7518,甘
U+5F62,形
U+620D,戍
U+524A,削
U+4EE3,代
U+79F0,称
U+90A6,邦
U+8B58,識
U+535A,博
U+5955,奕
U+6E38,游
U+6231,戱
U+5EF3,廳
U+5EDB,廛
U+5049,偉
U+78A9,碩
U+609B,悛
U+8A50,詐
U+8D74,赴
U+5229,利
U+5FD8,忘
U+8A1D,訝
U+F92E,冷
U+6F5B,潛
U+5F0A,弊
U+542B,含
U+820C,舌
U+6DF7,混
U+96DC,雜
U+6CE5,泥
U+6FD8,濘
U+8DCB,跋
U+6E1B,減
U+7FFC,翼
U+9CE7,鳧
U+8463,董
U+F9F7,立
U+8CA1,財
U+8569,蕩
U+7AED,竭
U+F9DD,利
U+5960,奠
U+99C4,駄
U+8043,聃
U+8499,蒙
U+4ED4,仔
U+511F,償
U+50B5,債
U+5A18,娘
U+7ADC,竜
U+7E93,纓
U+7C9F,粟
U+74A1,璡
U+7DAD,維
U+8385,莅
U+F98E,年
U+4F09,伉
U+5137,儷
U+65AF,斯
U+804A,聊
U+7DB5,綵
U+63A1,採
U+9756,靖
U+8CC7,資
U+69AE,榮
U+827E,艾
U+9A57,驗
U+6522,攢
U+980C,頌
U+5BD7,寗
U+8983,覃
U+95B1,閱
U+8E2A,踪
U+55AB,喫
U+9178,酸
U+6EC4,滄
U+53D6,取
U+6664,晤
U+5937,夷
U+8CA2,貢
U+6649,晉
U+6083,悃
U+7D71,統
U+5E0C,希
U+9451,鑑
U+7B95,箕
U+7FF0,翰
U+6BD6,毖
U+5C68,屨
U+4F11,休
U+95A8,閨
U+7BC4,範
U+7473,瑳
U+611C,愜
U+671E,朞
U+748B,璋
U+6192,憒
U+58FC,壼
U+8F12,輒
U+4FD9,俙
U+7D17,紗
U+8863,衣
U+4EF6,件
U+74A8,璨
U+8000,耀
U+5ABF,媿
U+7E3B,縻
U+4FC3,促
U+8AA8,誨
U+4E5E,乞
U+512A,優
U+541D,吝
U+937C,鍼
U+7B9A,箚
U+6BEB,毫
U+6D5A,浚
U+500F,倏
U+81BA,膺
U+6998,榘
U+788C,碌
U+9F52,齒
U+74B0,環
U+4F0E,伎
U+5006,倆
U+68C4,棄
U+60D5,惕
U+85C1,藁
U+7E59,繙
U+985E,類
U+7DE8,編
U+8A55,評
U+8A02,訂
U+8E5F,蹟
U+6537,攷
U+8B49,證
U+9676,陶
U+674E,李
U+74CA,瓊
U+7470,瑰
U+62FE,拾
U+5668,器
U+721B,爛
U+5BCC,富
U+5B70,孰
U+50CF,像
U+5211,刑
U+6591,斑
U+7A70,穰
U+7E3D,總
U+7AC6,竆
U+9685,隅
U+5FA7,徧
U+6627,昧
U+77AD,瞭
U+8B26,謦
U+6B2C,欬
U+71D5,燕
U+662D,昭
U+63ED,揭
U+8ADB,諛
U+964B,陋
U+89A9,覩
U+85CF,藏
U+64AD,播
U+56D1,囑
U+77ED,短
U+4ECB,介
U+79AB,禫
U+5944,奄
U+59A3,妣
U+9695,隕
U+5ED3,廓
U+9761,靡
U+986F,顯
U+4E0C,丌
U+856B,蕫
U+5112,儒
U+7ABA,窺
U+5712,園
U+F980,呂
U+6F97,澗
U+8212,舒
U+90E8,部
U+7E31,縱
U+4EC7,仇
U+90ED,郭
U+6CF0,泰
U+66DD,曝
U+6387,掇
U+F96A,索
U+7DB2,網
U+70CF,烏
U+8CEA,質
U+6697,暗
U+5F31,弱
U+8DA3,趣
U+87E0,蟠
U+67B3,枳
U+749E,璞
U+7894,碔
U+7806,砆
U+5072,偲
U+5298,劘
U+4ED7,仗
U+9EBB,麻
U+84EC,蓬
U+F91F,蘭
U+5236,制
U+5018,倘
U+5984,妄
U+925B,鉛
U+69E7,槧
U+845B,葛
U+5EB5,庵
U+592D,夭
U+59BB,妻
U+7DF4,練
U+4E9E,亞
U+5EEC,廬
U+8CC1,賁
U+75F0,痰
U+816B,腫
U+7642,療
U+6094,悔
U+5F35,張
U+5BAE,宮
U+5FB9,徹
U+6F66,潦
U+8FC4,迄
U+6BC1,毁
U+852C,蔬
U+9152,酒
U+812F,脯
U+6C41,汁
U+F9A3,念
U+83EF,華
U+9684,隄
U+58DE,壞
U+6EA2,溢
U+5C4B,屋
U+6A39,樹
U+6467,摧
U+6298,折
U+F954,凜
U+6CBF,沿
U+84F0,蓰
U+8271,艱
U+91C7,采
U+5E8F,序
U+67D4,柔
U+6FF1,濱
U+8A2A,訪
U+88FD,製
U+8CE6,賦
U+7BC7,篇
U+8298,芘
U+6D11,洑
U+901D,逝
U+6028,怨
U+8B17,謗
U+8FB2,農
U+93AD,鎭
U+7A40,穀
U+79DF,租
U+7640,癀
U+66FE,曾
U+7FB2,羲
U+745E,瑞
U+7377,獷
U+732B,猫
U+83C0,菀
U+5074,側
U+4E39,丹
U+8AF3,諳
U+F923,藍
U+61CD,懍
U+6CBE,沾
U+9716,霖
U+978D,鞍
U+971E,霞
U+83CA,菊
U+9732,露
U+866B,虫
U+79BE,禾
U+F915,洛
U+67D2,柒
U+8107,脇
U+6795,枕
U+5384,厄
U+F9E5,痢
U+4EA8,亨
U+72FD,狽
U+601C,怜
U+8AFA,諺
U+96BB,隻
U+72AF,犯
U+8301,茁
U+7919,礙
U+6DAF,涯
U+5BBF,宿
U+75DE,痞
U+8170,腰
U+55FD,嗽
U+F9B5,例
U+95AD,閭
U+7C6C,籬
U+7C37,簷
U+6295,投
U+4F5B,佛
U+4F9B,供
U+708A,炊
U+7228,爨
U+5D16,崖
U+9707,震
U+6E6F,湯
U+7A93,窓
U+6249,扉
U+543C,吼
U+9CF4,鳴
U+8CAB,貫
U+5861,塡
U+58D1,壑
U+F9C9,柳
U+6BCB,毋
U+9077,遷
U+58D9,壙
U+731D,猝
U+8A98,誘
U+8877,衷
U+4FEF,俯
U+7ADD,竝
U+47FD,䟽
U+5501,唁
U+5598,喘
U+75B2,疲
U+5DE1,巡
U+8846,衆
U+8B63,譣
U+5145,充
U+61F2,懲
U+6092,悒
U+52D8,勘
U+6E6B,湫
U+9698,隘
U+F979,凉
U+651D,攝
U+8925,褥
U+5319,匙
U+7BB8,箸
U+548E,咎
U+5BE1,寡
U+F9D3,陸
U+9F3B,鼻
U+7CB1,粱
U+7634,瘴
U+6F64,潤
U+85A7,薧
U+6F2C,漬
U+7FD5,翕
U+720D,爍
U+84B8,蒸
U+7511,甑
U+6773,杳
U+5360,占
U+81CD,臍
U+8E08,踈
U+8FA6,辦
U+990C,餌
U+7267,牧
U+6C88,沈
U+7960,祠
U+66A2,暢
U+9087,邇
U+6B98,殘
U+89B2,覲
U+56B4,嚴
U+6355,捕
U+610D,愍
U+6661,晡
U+5C48,屈
U+58BE,墾
U+539F,原
U+8E0A,踊
U+689D,條
U+758E,疎
U+5E95,底
U+706B,火
U+65A5,斥
U+8CE3,賣
U+9913,餓
U+9912,餒
U+7B56,策
U+7948,祈
U+8AF1,諱
U+53F5,叵
U+971C,霜
U+6FC3,濃
U+98C4,飄
U+7255,牕
U+4ED9,仙
U+F92F,勞
U+F976,略
U+6575,敵
U+7130,焰
U+525D,剝
U+819A,膚
U+6E34,渴
U+9F4E,齎
U+5026,倦
U+7126,焦
U+54F2,哲
U+659F,斟
U+7D00,紀
U+97AB,鞫
U+7DE3,緣
U+66F2,曲
U+79D8,秘
U+53EB,叫
U+6490,撐
U+523B,刻
U+8B6C,譬
U+60D1,惑
U+5339,匹
U+8C6B,豫
U+5331,匱
U+5F91,徑
U+5085,傅
U+5DD6,巖
U+5B8B,宋
U+6289,抉
U+9B6F,魯
U+5C39,尹
U+4F0B,伋
U+7CD6,糖
U+95A9,閩
U+8591,薑
U+88F9,裹
U+5922,夢
U+6BBC,殼
U+67FF,柿
U+70AD,炭
U+7240,牀
U+6015,怕
U+70C8,烈
U+61A4,憤
U+5C38,尸
U+55E3,嗣
U+5531,唱
U+8CCA,賊
U+77E2,矢
U+F98A,力
U+5317,北
U+5203,刃
U+65CC,旌
U+5EFA,建
U+535E,卞
U+8FEC,迬
U+8AC9,諉
U+8D8D,趍
U+FA0B,廓
U+5E7C,幼
U+54B3,咳
U+5B55,孕
U+5B65,孥
U+60BC,悼
U+5C46,屆
U+6F78,潸
U+6D95,涕
U+6191,憑
U+66C6,曆
U+8D08,贈
U+6173,慳
U+9748,靈
U+99D1,駑
U+9D12,鴒
U+6C60,池
U+694A,楊
U+7FE0,翠
U+61B6,憶
U+968E,階
U+8E1F,踟
U+8E87,躇
U+8A69,詩
U+7AF6,競
U+62D3,拓
U+85DC,藜
U+9189,醉
U+62CD,拍
U+6A3D,樽
U+659C,斜
U+5195,冕
U+7DA0,綠
U+980D,頍
U+97FB,韻
U+8305,茅
U+5BDE,寞
U+5E7D,幽
U+F902,車
U+7C1E,簞
U+F90D,懶
U+6CBC,沼
U+F93D,綠
U+7554,畔
U+5DE2,巢
U+5E1D,帝
U+5A92,媒
U+9B44,魄
U+7957,祗
U+58FA,壺
U+5F04,弄
U+53E5,句
U+8CDA,賚
U+8FCB,迋
U+5FAE,微
U+4616,䘖
U+65E0,无
U+4FAF,侯
U+54C1,品
U+52A3,劣
U+606D,恭
U+F922,濫
U+89F4,觴
U+99AE,馮
U+9D3B,鴻
U+8E10,踐
U+6C38,永
U+653B,攻
U+6DF5,淵
U+5CFD,峽
U+6731,朱
U+84CB,蓋
U+6A0A,樊
U+5DEB,巫
U+8D0D,贍
U+6108,愈
U+813E,脾
U+7AC8,竈
U+80BA,肺
U+809D,肝
U+814E,腎
U+5E99,庙
U+8EF7,軷
U+5C3A,尺
U+8F2A,輪
U+602A,怪
U+6012,怒
U+51A0,冠
U+540E,后
U+733F,猿
U+F990,戀
U+84FC,蓼
U+87F2,蟲
U+82D1,苑
U+641C,搜
U+54A8,咨
U+8A54,詔
U+8FB1,辱
U+5D22,崢
U+5DB8,嶸
U+92B7,銷
U+62D2,拒
U+614B,態
U+F99F,烈
U+5CA1,岡
U+5893,墓
U+8A13,訓
U+7B20,笠
U+6D74,浴
U+7D05,紅
U+9818,領
U+65C3,旃
U+55E4,嗤
U+9EDE,點
U+4ED5,仕
U+6D1B,洛
U+992C,餬
U+5A62,婢
U+81B3,膳
U+FA00,切
U+60CB,惋
U+59B9,妹
U+7D61,絡
U+8B6F,譯
U+5ECA,廊
U+6BB7,殷
U+9F8D,龍
U+758B,疋
U+7AF9,竹
U+7166,煦
U+79AA,禪
U+675C,杜
U+8F03,較
U+4EC0,什
U+5E55,幕
U+8695,蚕
U+7E6D,繭
U+57F9,培
U+9915,餕
U+8B4F,譏
U+90E1,郡
U+79B9,禹
U+5433,吳
U+9EAF,麯
U+5132,儲
U+60F0,惰
U+625E,扞
U+75FA,痺
U+6817,栗
U+722D,爭
U+56F0,困
U+8015,耕
U+4F36,伶
U+4FD0,俐
U+559A,喚
U+9AEE,髮
U+7D2C,紬
U+5047,假
U+90F5,郵
U+50DE,僞
U+6B84,殄
U+71CE,燎
U+5A01,威
U+6C57,汗
U+83FD,菽
U+6B61,歡
U+9DB4,鶴
U+8862,衢
U+5291,劑
U+8B19,謙
U+537F,卿
U+6CE1,泡
U+9435,鐵
U+690E,椎
U+64CA,擊
U+7070,灰
U+98FD,飽
U+58EF,壯
U+5EF7,廷
U+98EF,飯
U+983B,頻
U+4F50,佐
U+5BF6,寶
U+6B77,歷
U+63F4,援
U+6168,慨
U+6DD6,淖
U+7A3B,稻
U+540F,吏
U+81FE,臾
U+F9B6,禮
U+63EE,揮
U+8AE6,諦
U+54FD,哽
U+99ED,駭
U+67CF,柏
U+52D2,勒
U+7A7F,穿
U+6B3E,款
U+5401,吁
U+444B,䑋
U+8EDF,軟
U+6652,晒
U+978B,鞋
U+7ACB,立
U+66F9,曹
U+8F9F,辟
U+4FCA,俊
U+7567,畧
U+6388,授
U+732A,猪
U+9019,這
U+9DF9,鷹
U+8D0A,贊
U+5B7A,孺
U+59D3,姓
U+F98C,歷
U+9BC9,鯉
U+7600,瘀
U+5BC6,密
U+67F1,柱
U+75E2,痢
U+7184,熄
U+53E2,叢
U+539D,厝
U+6DBC,涼
U+7023,瀣
U+6EB1,溱
U+8004,耄
U+7791,瞑
U+5217,列
U+862D,蘭
U+8559,蕙
U+856D,蕭
U+82B3,芳
U+72C2,狂
U+7CDE,糞
U+77E9,矩
U+64AB,撫
U+64A5,撥
U+7A76,究
U+83F4,菴
U+5C62,屢
U+6582,斂
U+79E7,秧
U+725F,牟
U+6FE1,濡
U+9F20,鼠
U+64C5,擅
U+8A25,訥
U+5C3E,尾
U+9C57,鱗
U+9280,銀
U+5507,唇
U+958F,閏
U+9438,鐸
U+908A,邊
U+900F,透
U+75C1,痁
U+5162,兢
U+82F1,英
U+96C4,雄
U+617D,慽
U+6134,愴
U+9675,陵
U+4F59,余
U+89D2,角
U+5D84,嶄
U+840C,萌
U+75FE,痾
U+63AC,掬
U+741A,琚
U+5F18,弘
U+62D9,拙
U+7296,犖
U+9008,逈
U+526A,剪
U+71ED,燭
U+9DC4,鷄
U+643A,携
U+6D3D,洽
U+6147,慇
U+61C3,懃
U+4F69,佩
U+97F6,韶
